Date,PropertyID,PropertyType,IsOccupied,MonthlyRevenue,RentalLength,MaintenanceCost,MaintenanceIssueLogged,CustomerSatisfaction
2022-04-20,7a39844a-8c03-459d-9c9c-5e625587ee9a,Condo,False,0.0,0,908.493376716931,Walk finish great natural.,
2021-11-21,e471b96c-377a-4749-9ea6-d7416a46dec3,Apartment,False,0.0,0,394.97498521128864,Ok present I life guy let.,
2022-08-24,9e53b956-b350-4d3a-9833-9171f03651d3,Condo,False,0.0,0,689.2767504221648,Space create cut.,
2021-09-15,7be28236-0bd2-45d0-a52b-08399d66f31f,Townhouse,True,9371.390129628675,4,908.805002022151,Significant exist memory if rate.,8.108574818986192
2023-02-17,d9f6c733-236a-4cfe-87bc-f3d57ac4efbf,Townhouse,False,0.0,0,758.0383445997983,Anything become off resource.,
2022-05-19,ed177bbb-3174-4623-be7a-fc5fd0e4d24f,Condo,True,1979.1504789964902,19,935.4010869606753,Director blue whose husband officer maybe option.,26.242158355653743
2022-07-31,37a51b8c-d17d-4979-b014-12dcad6c1f0f,Condo,True,7160.450656598375,6,330.9198993860574,Unit street tend.,34.252450501116286
2023-06-25,4f58f237-3a6c-485f-b373-aacc2f3cbb22,House,True,6572.681730718241,5,333.2229712771773,Crime money cause reach study cause fact prove.,63.047267838901234
2023-02-25,f3b0c58b-18a7-4558-8110-d306a7b846f3,Townhouse,False,0.0,0,511.67689722758126,Candidate serious here then again join.,
2022-01-19,16c8cf3f-8b6b-48a4-99a5-41cc70ff9683,Condo,False,0.0,0,202.83955315928753,Ground five we open.,
2022-07-28,f41aadbe-d4b4-4407-bbf1-1f59f22857e4,Townhouse,True,3041.1228370162994,14,207.26763421265719,Local myself memory.,55.06304091440967
2022-06-06,78aefae5-c5ae-4ac1-82e0-1198bf9db2c0,Condo,False,0.0,0,253.68899252326642,Experience tree discussion participant most.,
2023-02-09,82d656ec-5969-447d-8544-e5751d740cc7,Condo,True,9726.030855277893,1,337.89527651209335,Enjoy heavy her year benefit dark hope military.,22.95625990191853
2023-07-03,5d97c94f-c520-49d0-b2db-9a0d19e01fe9,Apartment,False,0.0,0,950.0553070451558,War plant marriage ability quickly woman us.,
2022-09-20,40461354-5233-4513-bfe7-792d7fa973cf,House,False,0.0,0,377.22086066174694,Half reason yard into option student hold.,
2023-01-31,64c54915-222e-455e-b8e4-85e2807dd34c,Apartment,False,0.0,0,948.8386174023934,Him group face the according save particularly these.,
2021-10-10,18bd8803-161a-4ac5-a510-2ade0ac84bcf,House,False,0.0,0,447.2657675262844,Address get provide crime improve describe practice former.,
2022-10-19,3e021e37-e1d5-45b3-bcc6-3bb66b9b8ef3,Condo,False,0.0,0,596.1426573883296,Certainly president simply or save without.,
2023-03-29,2cc89398-a923-4f5a-ae60-a46b7f416ad8,Townhouse,True,8613.21128368098,21,602.5443486501567,Pattern help majority country community husband capital exactly.,84.49946847337827
2023-07-01,3c44fef6-14c4-4735-a506-dd93964fed39,Apartment,False,0.0,0,934.705273264723,Lot image provide month matter sit stuff year.,
2022-03-17,b156cda3-10cd-4b96-9b4c-1fdf1bfac4b9,Apartment,True,3986.655495242187,16,976.0310591845541,Contain out recognize purpose career direction sing.,84.28903583776905
2022-12-18,94ed3992-402f-435c-aa9e-ad632313cb0b,House,True,4451.983779078419,21,450.7565997223122,Most play a deep avoid though human.,71.52962447960988
2022-12-12,204ecbb0-7e1c-4879-b2a0-b8d0093f2145,Apartment,False,0.0,0,831.5361792432494,However agent trade exist air maintain.,
2022-11-23,42d8d285-d4e2-4ba3-87ac-37bd2928854e,Condo,False,0.0,0,665.1399066207825,Strong natural buy wish.,
2022-04-27,8c67de06-fc0a-460d-976a-85002ace9865,Condo,False,0.0,0,828.8644199902847,Win account girl positive decision.,
2022-12-16,91d690d3-dc8c-40ce-8e51-96d0368652e1,House,False,0.0,0,752.4687842760707,Test true lose arm week other opportunity.,
2021-11-25,1725ae66-d3a7-4047-a593-ae2b40eb1620,Apartment,False,0.0,0,515.8762081954093,Suffer city baby call raise property.,
2021-11-08,4e157654-2e28-4db0-8fa5-58b6cc00538a,Apartment,True,5055.899577148881,6,854.4154712912666,Think where continue executive experience.,33.00587893080189
2022-11-10,f29e29b6-bc23-45f7-8135-96f05c32cb43,Townhouse,True,9644.985644999058,22,746.7528341857685,Little open suggest party tough individual you.,99.42904475155926
2022-04-23,4d5e7ea3-6331-45fa-a658-f520d5cfad33,Condo,False,0.0,0,590.0919753451864,Book current care population yes herself director.,
2021-12-05,8984f01e-44e3-43cb-bfe1-dd0a2fec3ef6,Townhouse,True,9227.006670019304,12,775.1062537359223,Series modern arm window watch charge.,87.66531402339356
2022-11-12,f38129dc-099f-4202-81e3-021ebaa34e74,Townhouse,False,0.0,0,358.15402093248923,Student reason grow generation education stay.,
2022-12-12,4df3b082-6a79-4d00-b0b5-2782a9c65255,House,False,0.0,0,561.1331353451699,Inside age professional discover.,
2022-02-03,4b619463-e315-47b8-a894-ebd49726cecb,House,False,0.0,0,968.0689435783547,Wife language door.,
2022-12-06,a674319c-43a7-4be8-b7fa-a0a3a9cb778a,House,False,0.0,0,619.4526753310746,Rather artist American make second.,
2022-05-16,34018265-96e5-417b-9886-1ce7d48410b1,Townhouse,True,8804.1854082709,19,766.3623900615587,Budget investment record paper.,4.673404422787986
2023-05-17,d920699b-922c-41f6-9a9c-91d21d36a2f2,House,False,0.0,0,659.5806475719812,Everything especially new blood tough let trial.,
2021-10-19,a3ea4f60-f3d1-46d6-9a14-5d9b58743b10,Condo,True,9646.358498271127,9,358.8372019647022,Believe decade meet campaign.,36.62282973679988
2023-01-13,83d204fb-afed-4b8b-9764-daffcabed42f,Condo,False,0.0,0,476.3245998393409,Republican result suggest.,
2021-10-08,8ae81bc6-037b-4b62-be3b-2128640bea8e,House,False,0.0,0,133.90900910517004,Government part example small indicate hotel.,
2022-11-28,1e36c5bc-ab15-45d2-8aab-9bbd828c0321,Townhouse,False,0.0,0,922.2152913535383,Speech sea education cold us themselves see.,
2022-04-02,59f9f3a0-edf6-44e0-acfd-0ce36a033012,Townhouse,False,0.0,0,286.46327981034506,Sing man into Democrat sure left.,
2021-12-16,a17ccb7f-a76f-49df-957e-53d4823359f3,Apartment,False,0.0,0,280.2630959496199,Card may see case role indicate.,
2021-09-15,ddd72c3a-6936-4382-b3ac-6491c8a0a54f,Townhouse,False,0.0,0,193.88315050708994,Majority suddenly at art matter.,
2021-10-19,6e69f8ce-651b-474d-8aa6-75719b92cdb1,Apartment,False,0.0,0,144.9118403193235,Third coach my quality concern act boy move.,
2023-08-27,3e262204-feeb-4f73-b382-4291f0258063,Apartment,True,3837.471722505588,9,415.8710423246037,Me food culture important without result.,0.45148336444584825
2022-01-01,4822e3b5-db18-4710-98d8-36b5b2a29e3c,Condo,True,5699.279173892434,5,156.99620800392117,Lose place anything part minute short.,50.79362019779735
2023-01-03,7a687709-94a7-4eb6-b71c-1d1e7ba8da4c,Townhouse,True,9509.921282292828,5,137.41844329649143,Capital save task.,68.28829956535974
2022-11-13,0b19c068-9cfb-49e5-b3ce-4956bdc73bdd,House,True,3073.695476759651,2,498.2417212056974,Deal street remember theory voice figure trial indicate.,93.18553512753532
2022-01-25,effc93e3-6f44-481e-b949-1dbcba1a42be,House,True,7603.544881701004,5,452.78853698475797,Interview realize matter truth them focus administration water.,77.87380342083105
2022-09-07,420cf199-cc1d-42f5-90e1-0ac964bf6b64,House,True,7170.9220947129725,19,956.273936265947,Tonight suffer soon itself left first.,59.79056283737286
2022-01-09,e5c39883-03fd-4f8a-a5ac-cd3a5beeea9e,Townhouse,True,5757.723529635696,23,631.680232939277,Seat become choose affect she teach actually.,61.612021769297385
2023-02-28,f8e9bd37-7a31-4afa-9e06-421b532c8a8c,Apartment,True,8481.36651069776,21,891.7559874403837,Body can pressure within the doctor staff.,97.99378633957453
2023-03-25,be8275e6-3331-47df-bfbc-f3f45c9916e7,Condo,False,0.0,0,156.68940648537475,Life fall never quality actually pattern.,
2022-04-24,3fb01965-110a-49f1-a76a-12d22cc247f8,House,False,0.0,0,249.59790258364416,Trouble hour leg night.,
2023-07-01,e97f85e6-c2d6-4e53-b930-5a30cd9b0b62,Apartment,False,0.0,0,983.3072265965152,Base up understand hotel sing.,
2022-06-28,6a40d11e-d2b4-45b3-af03-29c52ca40530,Condo,True,4499.045322679307,15,301.56911174322994,Key require while international time future.,19.65726733510681
2021-11-08,a8bfef9c-9d44-4b91-a727-0e6a8e6e093b,Apartment,True,4561.8363401107845,2,465.0917173479982,Trial first music.,67.54506239564783
2021-12-08,44b064c1-3ab8-444a-89b4-48f63d70169b,Townhouse,True,3893.84616926121,11,365.6841369724269,Their nearly same himself.,38.51292858018124
2023-04-17,480b6def-0951-4810-83f8-b01aa97f6dd4,Apartment,True,4870.835306272943,7,724.9976600061676,Account majority reality list while across.,4.424697968499414
2022-11-27,89418bf2-7bf8-4810-acb0-20011d437fc4,Apartment,False,0.0,0,435.30572445076,Again old on hard serious training continue.,
2022-02-06,af0867b4-297e-42e7-9d38-f8a3893bc520,House,False,0.0,0,504.1876630293044,Per industry when art technology.,
2022-09-24,9b287f05-6972-441b-a0af-d638e2730527,Townhouse,False,0.0,0,302.681494951706,Into down scene major agent appear let my.,
2021-09-12,f967c02e-b674-447e-adb4-8e2a68a477b3,Townhouse,True,9367.754687367858,16,647.4980767374161,Lot community see.,8.736453895971097
2022-01-09,5b152ecd-d8d1-41c6-8e48-e2a89627ec3f,Condo,False,0.0,0,843.0754809773404,Girl natural friend according.,
2022-10-20,d524e34f-c61b-4c16-a3ae-ebd40e9fefde,House,False,0.0,0,962.0689167889293,Wear simple join past truth.,
2022-03-31,5717cd93-b56a-46bd-b205-00df2d0e07d4,Condo,False,0.0,0,841.1103840715101,Stand inside leader speak.,
2023-02-16,dc0af7f2-e6e1-4d2e-96eb-9e85a17903db,House,False,0.0,0,856.9741493787869,Money finally when before.,
2023-08-09,3b4f25f8-66ac-45cc-b4ba-a25de44ebe64,House,False,0.0,0,391.61301650032146,Worry light I after sure speech so.,
2021-11-20,319777a1-9753-431f-941c-dd85088e4780,House,True,4733.948044994218,8,656.9499269988171,Team describe senior add parent art.,80.79811469175266
2023-01-02,e22f044c-7860-4d20-8d92-cabee15fcabd,Townhouse,False,0.0,0,373.51257296186463,Over glass people like.,
2022-08-15,616c78b8-76ea-4939-b28c-c22247888f1e,House,True,5160.783577207881,19,193.9643137115611,Official difference each there.,6.580861007520378
2021-12-11,85cacdee-c092-4e20-8113-1f8131c3ad55,House,False,0.0,0,608.3578090300593,About care us sister.,
2023-09-04,0f0d8af8-357c-4208-a286-4ee999db1740,Townhouse,False,0.0,0,970.8566045035751,Floor become development reveal lead above everything.,
2022-03-06,a65e1039-4822-4569-857a-05440155dfe8,House,False,0.0,0,217.41013482790754,Goal for civil service.,
2023-06-08,7eb569b2-a394-4b01-a2b9-937594c79705,Townhouse,True,3073.6492100990263,24,671.7579338977547,Night body term name manager word.,80.94943778655283
2021-12-16,171ed41a-f04b-42d7-b44b-cdc0418fbce3,House,True,4320.830608940588,10,786.0344182522587,Less reveal establish option.,4.506275761670631
2022-11-25,424fb857-107e-4604-a4db-cfc6f17ce0d8,Apartment,False,0.0,0,342.6252662703199,Once performance rate chance traditional today mouth.,
2023-03-01,07d3f02e-7249-4702-843c-6ad90d89a3bf,Apartment,False,0.0,0,563.608445143391,Early firm bank religious safe add away across.,
2021-12-08,30d5c27c-8232-464b-a971-f2e0c1e2c60b,Townhouse,False,0.0,0,971.3483010874575,Meet represent many rest clearly performance admit.,
2022-09-27,c10b3db4-83d0-49e9-a7f0-21f18560f5c9,Townhouse,False,0.0,0,292.2674265578909,Skill shoulder meeting visit price pull allow.,
2022-03-31,276ec8f8-86f4-4318-91bb-9535b25c25fc,Apartment,False,0.0,0,519.3792838247483,Concern itself build station story certainly.,
2023-06-23,8bce0b73-4c79-45b5-a086-910d1b58fbce,House,False,0.0,0,407.8597498706395,Hold huge culture term he.,
2022-07-20,5e9582c1-02ea-40b1-a6ea-6920342beb0c,Apartment,True,3565.924921423625,24,841.4783640416031,Type try claim garden.,0.5392756985168723
2023-08-15,ed150ea5-e49a-4850-aa59-bd6644a29e17,House,False,0.0,0,748.9180502081293,Role whose moment kitchen attention exactly.,
2021-12-04,0fa613c4-7898-4c3b-9b9d-dfc95a4847d4,House,False,0.0,0,194.66892588139905,Foreign simple economic bit case yeah.,
2022-03-29,0e59d4f1-abd5-4759-8c3d-d606e4ae67f7,Condo,True,1087.5805864678016,4,579.6162150136772,Defense although bad candidate perform health.,80.33113433961063
2022-05-18,e173f980-66fe-4321-a19e-a41f9956b113,Townhouse,True,1017.0738578488873,17,566.7534404179572,Him result sport.,7.135354595082299
2022-08-19,0cc047c1-ba2f-4c8c-8546-6abb75a17b77,Condo,False,0.0,0,650.0397354127232,During already risk people probably section public.,
2022-04-08,5b824b2e-f49b-4d71-a3cd-a1dcab27f7c8,House,False,0.0,0,365.188471989644,Not full state near over industry.,
2021-12-29,d83ee617-3806-4e94-acf7-05ee7387eb59,House,True,1839.534480907837,12,763.8281097076307,Accept western friend meeting movement easy.,67.88273029504191
2022-01-22,3af1b3a3-5f18-44d9-92da-46d32002ac19,Condo,False,0.0,0,475.3909225948712,Claim scientist value hit.,
2022-02-24,5da94b4f-9914-4178-9175-3feae591d461,Condo,True,9960.54950844596,15,314.0617733782318,Social structure send coach improve anything all.,33.204029377976454
2021-09-13,c122f42d-d564-4fc2-9268-b781b90cc09c,House,True,9825.748370512918,8,753.4100862886642,Information see style girl tax which century over.,62.31131966782082
2022-04-08,adb6a238-d30c-414a-b267-91cddc24ef2a,Condo,False,0.0,0,986.3045448354585,Give possible person bill.,
2022-07-05,88ed862a-081b-4bc8-879e-757e7e6b9cd8,Townhouse,True,4660.7845951202635,20,302.691742012964,Late newspaper state.,77.7938971345994
2022-02-26,7d08b3cf-d69b-4ef8-9196-ad5bade9e58d,Apartment,True,2916.6113909348264,10,893.5109094922936,Feel service price especially data.,1.2018189278867664
2022-06-20,00f67117-19b1-42c3-8ef5-d9e6c520782e,House,False,0.0,0,907.5271661538414,Specific mind recently right population.,
2021-11-29,77f82edf-77ab-49a5-a29e-788132968cbc,House,False,0.0,0,875.9157145791062,Process space I money.,
2022-12-15,f82b04ff-e9c0-4773-83bd-de0086868725,Apartment,True,5904.675442263244,10,715.8636286681046,Between break Congress be school tonight system.,34.874073684130124
2021-09-11,9ea72134-2c48-4cca-b9c0-59308f936fed,Apartment,True,1735.2074422927003,19,783.9528984564788,Around strong low happy.,12.155366314156913
2021-12-09,de29f3c9-eb04-4f62-9df0-a0c8e2d08016,Condo,False,0.0,0,541.8474003778209,Position through create name wall.,
2022-04-29,754c4cc1-2679-4379-bdd2-5cf7ff76d79a,Townhouse,False,0.0,0,664.8060429115761,Sign fly authority my benefit animal west.,
2021-10-06,ec4399ae-0d71-41c1-bca6-f68768845e0c,Apartment,False,0.0,0,893.5751518080656,Specific little season effort show sell.,
2021-10-21,d993534f-5886-45f4-bfdb-feade6b38b9a,House,False,0.0,0,107.5381605383867,Least behavior while let project left parent.,
2023-07-01,a2ebe469-97c7-4741-b934-6b2ddbdac32d,Condo,True,4194.526738360873,20,300.0432373191539,That point learn improve.,18.9201135609375
2022-12-21,f4537c4f-1996-4988-80e6-41a69a4dffdb,Apartment,False,0.0,0,729.5777291396597,It just many power take question today.,
2021-10-30,23bc2557-f492-4d5a-8d08-b0f346eec090,House,False,0.0,0,772.0892280271111,Responsibility night teach during situation especially.,
2022-12-30,133a7ec1-5814-43ab-ace3-eaab41f8cbc5,Townhouse,False,0.0,0,931.6926456233573,Himself message Mrs right decide recognize.,
2023-06-29,4a2bbbe0-107c-4335-a629-8450b5d10b3b,Condo,False,0.0,0,586.3650439452973,Contain thousand dinner today wonder same.,
2022-12-17,afd2fb8f-57b7-4edf-8f1a-7ba4678c1c47,House,False,0.0,0,523.7800850950823,Investment our everyone offer positive.,
2022-10-06,bb6c3a3f-a4e3-4dba-95ff-6e4e137340e6,Apartment,False,0.0,0,929.9168261824216,Animal style along.,
2022-05-13,6794b55a-0484-4c93-8c7f-07d337b470ad,Townhouse,False,0.0,0,370.4706776419212,Purpose mind seem respond.,
2022-11-02,ed469e0e-1275-4601-bd22-9ea3ecc2192a,Townhouse,False,0.0,0,597.6144782481866,Clear direction truth his cut.,
2023-04-09,52d3a902-e963-45a3-a148-251d8b06fbb1,Condo,True,4992.055887980367,21,140.9050288189564,Loss might establish join treatment without business.,27.040200793347957
2023-08-04,2db0e3a4-d39b-4205-8d19-80cfb18fbaf6,Townhouse,True,2265.865169518138,22,184.2852816624136,Pressure them month late raise.,62.37271612711599
2021-10-14,ad24927f-0588-4709-a614-6ab57dc386c6,Apartment,False,0.0,0,930.8462353520026,Listen leader program debate.,
2022-07-04,8d84ea6b-1a77-41f0-9f89-5b861d2e9d97,Townhouse,True,1312.9470814410713,15,426.92101457445517,Certain hour far always.,83.74925580492155
2022-12-28,5fcac11d-b1fc-4132-a77a-ca178799d337,Townhouse,False,0.0,0,177.9932492376562,Return similar type bed feel until.,
2023-05-05,5a2ebb86-a7cd-44e9-84da-4853afabd050,Apartment,False,0.0,0,119.25721684509463,Person myself number participant ready measure say.,
2022-12-12,f1b3d15b-7b5d-4c9a-a24d-2af8ff2c349d,Apartment,True,8959.716989044133,2,817.9135748848986,Job test city discover professor mission.,56.44977400671473
2023-05-24,b06146c4-2f73-4372-8811-7be109d09ab4,Apartment,False,0.0,0,267.15930958337344,Behind fall spend charge fire environment crime.,
2022-07-25,2e78d0d8-ea93-4544-8d2f-34c93d8f9fd1,Apartment,False,0.0,0,482.3983821296209,Red suggest third and.,
2023-01-30,0a843011-d30f-46c9-ab00-3da388b4958e,Apartment,False,0.0,0,889.8004067186001,Physical material we relate military their form far.,
2023-01-26,7d745b07-14a6-4f44-ab09-e12059239f17,Apartment,False,0.0,0,113.29244826502185,Lay treatment reality.,
2022-05-16,e8ced638-ac77-465b-8bfd-8e1de7191f8b,House,False,0.0,0,716.4996669013764,Around toward score easy show air important at.,
2023-01-17,69fc76ad-e239-4081-a7b8-8fdab7b9e258,Condo,False,0.0,0,860.7863204166534,Relate second rich century marriage something.,
2022-12-18,0f30a7b7-add6-475a-bfb9-3e523479f14b,Condo,False,0.0,0,363.8183976151846,Window others laugh often test girl.,
2023-06-28,cadd9d15-cc24-46a0-8e72-5510720a9aba,Townhouse,True,8676.075015093127,14,240.0887541158108,Standard save listen bill manage.,23.50453304207214
2022-01-02,a797c9dc-d241-4703-a1fc-ff4de1c0148e,House,False,0.0,0,966.9651110030728,Fine of trade hard collection.,
2022-12-18,6b8649c8-f8ba-4498-95be-72d80d9da68d,Apartment,True,6918.691016578149,4,443.9251498007316,Bank seven example money identify pretty.,75.65315184227948
2022-08-26,e5fb8eb0-9948-4b88-9407-6cc6bb2f6df3,Townhouse,True,2842.5672381727168,9,201.11256506370904,Student create behind community magazine pass color people.,69.33614160447311
2023-08-09,4d442f29-0953-4f0a-930f-57df37bb4b72,House,False,0.0,0,174.54406254857227,Energy country movement result affect best left.,
2023-04-19,e7e60772-8633-4914-acd6-97ad1debd19b,Apartment,False,0.0,0,718.0022163501113,Already range time floor some.,
2023-02-08,52952584-1d1d-448d-9507-d646dc0900bc,House,True,6226.577100614881,4,441.6013545945807,Sit provide ten.,68.86125149359279
2022-04-05,4edd9f14-f9f2-4e00-a0cb-17020cd23f79,Condo,False,0.0,0,359.7706606698257,Risk generation kitchen accept chance put land information.,
2022-10-19,07f21f28-e60e-4217-aa40-b4181fb2c47f,Apartment,False,0.0,0,683.1078314088253,Study letter although dream sing radio allow.,
2022-07-07,48165bd1-ba78-4c50-9101-f0eb4f6a0e2c,Condo,True,6921.940208308461,18,866.2289807263859,Candidate edge voice health than letter course.,29.689060807164413
2022-03-11,d171effe-0024-4ea6-b266-1e384e356fa1,Apartment,False,0.0,0,223.54171489767094,Individual think house fund believe.,
2022-08-21,1f1c3bb6-0b14-4eab-8b8c-5ffbd935f613,Townhouse,False,0.0,0,561.1246972653388,Hundred prepare create serious star.,
2022-01-04,5d9baa58-4a17-4c91-b19c-ebea2e538649,Condo,True,7066.34986884071,15,874.7435635720517,Consumer serve street student suggest.,52.65734544933708
2022-11-05,aee96c0d-be48-48a2-abd5-b96623ce6c5b,House,False,0.0,0,328.9078070275217,Financial figure seem return couple nice investment try.,
2021-11-13,4538489e-66f0-4a8b-b536-209aaba84dde,Apartment,True,4001.5231765584936,18,756.0106137030089,Window study some respond choice.,36.10504082886511
2022-05-19,8e4ac0f1-75f0-44fa-bd35-3011fa55c5b7,Townhouse,False,0.0,0,174.8166809517673,Six still choice current particular.,
2023-07-07,a81a062f-bcfb-4899-834d-2a08195ec682,House,True,9298.715746793529,5,771.7588990492281,Finish learn dinner movie treatment.,83.7791417678815
2021-12-03,f877382d-a766-4154-af16-cff1ef14eac9,Apartment,False,0.0,0,601.2221205276805,Contain practice field energy former herself either.,
2022-03-14,8ce5bb04-f9f4-4e83-a0fb-365f88d23e5c,Apartment,True,5182.507395079568,18,847.2723804781126,Must data song significant no end.,25.81978503494289
2023-05-26,f79c3871-cc84-4803-9c01-4c2182d745af,Condo,False,0.0,0,735.9739767773902,Important director finally race throw toward respond.,
2021-11-29,368ebc41-80e9-48e3-883a-659c52803529,Condo,False,0.0,0,417.2725794391615,Because light partner but item notice.,
2023-05-06,0b241c6e-3805-40e4-ac7c-61f93a2a93f8,Condo,False,0.0,0,645.7089430471508,Guy of lawyer hit short recent quite.,
2022-11-10,d8a8b739-efe4-4340-aca5-284e34e57a9d,Townhouse,True,2627.8662385181033,22,540.027780083359,Result first his.,3.184606937933121
2023-03-18,2270a951-6a14-499f-a3fa-1671bd5b4cc2,Apartment,False,0.0,0,543.1099560518755,Republican brother guy.,
2022-10-21,de6150ca-96e7-4136-a91e-b89295b7bee2,Townhouse,True,2739.1189121768566,5,613.1978935241475,Population night special huge.,96.40098376459025
2022-08-26,c7f04d62-eaea-473f-b504-82088ffc83fd,Apartment,True,3588.729999413752,2,724.0559639105744,Machine region already.,43.83639508625347
2022-10-25,c89451b2-db68-4c59-ab18-be0bb9bce1c4,Condo,False,0.0,0,293.9530725260597,Laugh involve own name.,
2021-09-11,33a67399-0dbd-4784-979b-dbc52c934183,Condo,False,0.0,0,761.7580663521504,Mission ball my add.,
2022-07-11,deba86d4-40f0-4770-b455-cdec01252964,Apartment,False,0.0,0,302.62564998534435,You book much.,
2023-08-12,22553138-444e-497e-85fd-5d1aabc84a40,Townhouse,True,9129.114194549398,18,591.5935444476577,Charge us section head.,19.27274018927231
2022-08-03,79985b7c-602b-4e87-bd90-4368f7d7f80b,Condo,True,1191.5327039589386,12,281.6099633988267,Father material play control I audience war.,48.654111098079596
2022-03-18,cb1ec718-da50-4a86-833b-39088fbce9bb,Apartment,False,0.0,0,255.3547012364125,Stop voice sign family doctor organization.,
2023-02-04,6e7a8ed2-96e4-445c-87d7-316c2ba2055e,Townhouse,True,3265.762083102265,17,780.0250063693297,Plan sort far role election.,43.16538595980748
2023-01-17,bac79950-b78b-43e0-989c-7a0453ccf048,House,True,6829.1760348615135,19,267.0081395452686,Meeting PM reveal relate number lay animal party.,76.65526059184144
2023-05-24,5d7c148d-8091-4ba7-b1c6-8c0e372ffd8f,Condo,False,0.0,0,295.9894235315222,Push maybe might western role lay result.,
2022-02-04,4ab44895-153b-4a2d-a6d7-928710cf9f3d,House,False,0.0,0,941.8705744766273,Recently beat interesting article.,
2023-03-14,8566027e-33f8-490a-835e-55526d969939,House,False,0.0,0,326.0974356986991,Send beat right skin.,
2023-01-28,3a57d405-8552-4682-a615-35a39cb1d486,Apartment,False,0.0,0,359.8299700755013,Generation even why life great.,
2022-10-24,1b5cb64e-20a6-44da-b6e9-bee87345c9f5,House,False,0.0,0,466.7734700277946,Recent dark say information.,
2021-10-05,a606fed4-47e7-4e33-8e6f-3e65303473b2,House,False,0.0,0,290.51118936277993,Soon message history rate garden.,
2022-08-28,2c96576b-ec9b-4e8a-aa48-3425bb856556,Condo,True,3204.0542506491356,7,648.3034042274166,Wonder democratic return decision heart some world rather.,90.48373094730306
2021-10-18,1f9081c3-d63a-4077-9e47-c82522aba655,Townhouse,False,0.0,0,544.5861023055643,Allow trial idea control deep.,
2022-06-14,634dd2dd-bd2e-45cd-8a19-d3231868331e,House,False,0.0,0,613.3764237327414,Road stage cause talk.,
2022-01-29,fa0bdbc7-a49a-434a-b8e9-2a586b8075e0,Condo,False,0.0,0,223.0312001997957,Push short likely window past career eat.,
2023-04-29,50627aba-eb8b-48c2-a787-eb5ca9883122,Apartment,False,0.0,0,986.9678728897504,Get huge discover international.,
2023-03-24,31d08d41-a070-49b6-9818-ed15daaf05d5,Apartment,True,6190.4277429682925,12,914.7148703510029,Fall drug price.,52.46513343471443
2023-02-22,a1085dc1-97c7-48e5-a115-e23baf038e00,House,True,9273.909065590336,14,226.62227989809998,Threat right good cover.,27.022987885324433
2023-07-10,ee31a917-af3b-4e20-989f-b5c93033b49e,Townhouse,True,1477.113135334656,21,976.9330265042737,Wind man management however be senior sport station.,66.93443727545957
2022-11-24,48f3ca86-62e5-4fd8-b6cf-8c5fb6d0caf9,Condo,False,0.0,0,739.1485938513285,Drop stand card why ball.,
2023-01-08,b3b3b426-1c5e-415c-aaea-648e0252ee68,House,True,1642.6742744046928,15,534.501650083916,Explain community resource sit early.,67.58599781243161
2023-05-17,eab1bda4-cfd3-40cd-bbbf-ece1d39eda21,Apartment,True,1295.4201010999263,24,781.5001145510028,Join conference include top.,50.83456828713766
2022-04-29,904d3641-157b-4e2c-96a3-74fa80c9728e,Townhouse,False,0.0,0,899.2287413792761,Sell paper hear case alone policy visit.,
2022-01-17,01fb0798-5f66-4d96-8e42-27fb2fb02e92,Condo,False,0.0,0,897.6585257998133,Son themselves bag Mrs yes.,
2022-07-04,d644ba39-c952-4d20-bf20-46dbd28ae8df,Condo,True,3722.784352834999,23,120.32116233630813,Religious image research law.,23.404437414535227
2023-03-07,355f1008-5494-4bd4-9e68-16eb80fbd683,Apartment,False,0.0,0,446.4545538993122,Argue easy available realize religious.,
2022-10-20,f3989660-977c-419f-a0fb-99f6c9923dfc,Condo,True,5560.860724574941,6,246.9590067942427,Among modern show ever prove south.,53.73341785345984
2022-05-20,c1a542d2-6b30-4fa0-b80f-9d816c477b27,Condo,False,0.0,0,927.0143414675285,Conference occur find raise power.,
2022-03-24,ca562e28-4b8e-4bc4-9480-8e2e27f9c9c1,Condo,True,5037.509724106452,22,306.832786711497,Industry help discussion question everybody level game.,16.409363170486625
2023-06-03,96e20c8d-05a4-4d54-837c-ac6e269e9c75,Condo,False,0.0,0,868.4652513358219,Us health step work deep personal street.,
2023-04-20,dd72be8c-1533-430c-93e0-cec6f62a8708,Townhouse,True,2325.30301626622,12,118.13246967842854,Event individual character without itself.,13.133688984650293
2022-12-23,3062657a-6f98-48d9-b260-0a730ea95505,House,False,0.0,0,741.419363242521,Specific student institution final change science.,
2023-04-08,6a112ec4-f6a1-430a-958c-936f4a8ede4f,Condo,True,8599.723893638646,1,152.7461712482576,Cover save mission month race again wife.,38.012331902901565
2022-04-25,97f5a9c6-f97b-44ed-80fa-8b02a525cbcc,Apartment,True,2492.83487936851,1,977.4188041325774,Forward watch where attack tonight best.,76.98826724814411
2022-12-23,76d0939b-3aed-4e5a-a1bc-4cfa85403374,Townhouse,True,1285.7867023206811,22,135.70367185781816,Writer its time degree here parent media.,9.416367489942523
2023-02-01,ca9c995b-b3b3-427d-9fa5-c323c9aa2fd1,House,False,0.0,0,147.01578776799488,Coach about throughout school somebody.,
2021-12-01,86603d24-2379-4964-a6e4-a504b7487603,Apartment,False,0.0,0,705.4136535706828,Wife car red country together resource.,
