Date,CustomerID,Age,AssetsUnderManagement,NetProfitMargin,CustomerChurn,CostPerAcquisition,InvestmentType,MonthlyInflow,MonthlyOutflow,CustomerFeedback
2022-11-01,226246c3-3376-4c5f-bc78-6c3113005807,32,1927277.8982119136,29.87743741284247,True,6908.718731987431,Cryptocurrency,3261.119786906519,13542.880364365463,Imagine knowledge line nation TV indeed.
2023-04-29,d908db66-6ccd-4582-a2fa-4be04aaaf383,59,783287.7838942397,86.49024145137328,True,1661.0677124307417,Real Estate,9935.462271526203,40696.92083858064,Ground write tell experience you him begin.
2021-11-12,dd3680b6-fdf4-4bab-ab5a-cfe3623c03ee,23,2235095.4027544563,97.70927362401277,True,9729.19538364813,Stocks,44524.791532335,20930.44076699093,Big enter child better spend suddenly.
2021-09-18,61c84925-fe8b-4a2b-971d-87620b04b5b1,55,3005351.934517761,10.66244529208058,False,6106.578618315782,Real Estate,36682.053948849745,12853.610823165754,For seat if over.
2022-10-13,6b4fde87-30d2-4179-bc8d-deb2c970b77f,49,2179042.696019605,27.51606725412007,False,9800.963151141106,Stocks,40857.716957873694,3089.9520772418837,Between learn week environmental wide institution list member.
2022-04-29,df553057-1e04-42e9-af35-f0885102909c,41,3062870.983381763,66.26963358812144,False,2758.533132316136,Bonds,48622.85730120167,31973.945050216556,Door part finish loss sort.
2023-07-30,94f004cb-9a75-4a2c-88f9-5a402abb1985,78,3674668.68264876,50.47002119733087,False,9146.871404614663,Bonds,10135.749247369524,12890.909299902369,Play painting pattern rather by.
2022-03-29,63a96e20-faf4-4bb9-a4db-a334976be7e7,48,1282874.7985637363,77.79488010621209,False,8775.511798996817,Real Estate,14470.283871740618,11769.061313995724,Ball clear herself soldier.
2022-05-15,e912d65c-84ff-4a87-8697-eba3e48ec90e,49,4778617.380103507,98.41805995994687,False,222.8288842003948,Mutual Funds,21772.096379925548,1402.970724886851,Couple sometimes door apply knowledge rich dream feel.
2022-10-27,d3f59970-9b77-4a3d-9e46-983f477d83ed,44,4793074.654340292,63.669212055233636,True,1282.333763146217,Bonds,22785.693901473223,46545.9746728329,Population community less receive hit war pressure west.
2021-11-08,f95ef9ef-b01c-4868-99be-500f7ccb6230,18,4693771.235913842,26.562933837130554,True,8244.473471297431,Mutual Funds,42772.949863207585,18922.15766342794,Certain spend almost that time.
2021-10-02,baa11ab2-fdd5-47f4-828f-a291c867149d,80,277448.45488907775,9.858828337748559,False,984.2475847230969,Real Estate,44626.111717813284,20091.456578264064,Stage start data energy student type this.
2022-11-01,a7b8e720-f13b-45fe-822e-9bde2903963c,73,1478524.0715644783,16.851399762195197,False,4302.294705379816,Bonds,20911.041166751118,33349.37636250278,Identify consumer arm lead never together recognize.
2023-06-13,e9f9badd-296e-49a4-87ee-6bc623a82031,49,1705777.5515131755,32.57230985434191,False,5161.820816614489,Mutual Funds,42322.70276583475,40793.6088501163,Side toward land bank.
2022-12-31,cbd17cb3-abc8-4040-ba64-f548bddb879e,63,3384381.042064507,88.3291124025028,False,3648.698293548312,Bonds,1573.9985885726596,38018.969909729356,Box your clearly usually.
2021-12-16,04d42d65-22bd-40c2-9c51-e9b55e1cc10b,74,2914582.7656042944,91.99807608021447,False,6568.4478911360975,Cryptocurrency,33985.900676639685,28602.40861653309,Unit wall number.
2022-07-10,c21d99ad-e4d8-43cd-99e4-d208faad9874,21,2226888.9655077225,58.1857693720089,False,8815.844624333711,Stocks,44752.45268595865,27412.01925417792,Campaign produce head trip.
2021-10-24,a25981df-c2cb-4973-8f5c-eb676cd69cb8,55,238321.7901078243,90.51703008125097,False,3239.4866223045638,Bonds,41014.258582547496,20442.53542978596,Recently interview ground.
2023-06-18,e075d7ca-fb2a-405c-b45b-cc2e6dd81568,67,1727225.3527461754,69.13922732369277,False,9677.024528182688,Cryptocurrency,23986.053722188706,19507.656437532987,Energy agree stand where street.
2021-09-22,c6e05463-10de-47b9-b3fc-81d5e39d70eb,36,1442638.0092024198,65.12140972555603,False,1518.0290912483044,Bonds,18617.268649361544,25621.26693035234,Tax same sit add cell conference itself.
2023-03-18,b1fa19ad-42eb-482a-bc6c-edf8e3518b1e,52,3914302.636280961,81.84999179418328,False,1410.905023682554,Bonds,25841.301582848497,21056.111039174135,Strong cultural group across fish boy find.
2023-03-26,66fef90b-61f1-4834-8be0-b21171635566,32,1956005.391685114,65.7375272931343,True,7264.498978020378,Stocks,14071.379284669636,45733.0224902061,Easy serve threat benefit key.
2023-09-08,b767790e-4aae-4936-9542-f69f8e3a3862,47,821530.2566618935,18.744742668890503,True,8449.838149741448,Cryptocurrency,42919.36377397752,43649.06402350349,Agreement education put onto care.
2023-01-01,194472eb-0812-4e52-b939-8762ef7ac0c0,66,877815.5034084211,64.8257315330651,False,4535.96332735367,Mutual Funds,29587.673158530735,22117.895056611742,Medical light reduce leave design agreement.
2022-07-31,bc80f47c-4eef-4c36-a5c0-27aa9d0f9ddd,71,3113269.785615272,11.30675370990496,False,2330.2380597796814,Stocks,35176.27399863683,20318.257634332815,Side himself site.
2023-08-23,feab5978-61cc-4164-ad01-c6678bc19ddb,69,2788236.5353652625,50.152008214504676,False,3267.8981637459988,Mutual Funds,11919.151323457212,38906.57786784382,Middle quite doctor child.
2023-01-07,1c7b2144-1eed-4856-975f-35196c45d93d,45,4099099.772716003,46.32009014324291,True,2852.0344402524074,Cryptocurrency,15772.021255516931,33345.7953235415,Thought exactly myself nearly room debate true.
2022-03-03,f3bc1c34-111f-4b9b-b817-4e6d35ec0b8d,42,1942503.1107703203,67.35520692805997,True,9531.920951358961,Bonds,18398.616723095416,5675.574663461009,Bring minute serve free network.
2022-07-31,e5f63fab-6846-4e48-9434-28500b1a96c5,62,1679795.65408738,10.004510784628607,True,7799.29186985913,Stocks,8029.964110751835,37153.74276530236,Key game certainly notice individual Republican wear.
2023-09-03,6d1f5f42-defc-47a9-94f3-a27459a7c0f0,21,3255876.3687728364,8.777983605232642,True,4915.336624709131,Real Estate,42082.427496587625,30690.593495213634,New opportunity might claim across reflect decision.
2021-10-25,871120df-7219-4ab5-b4a8-13a285538f3d,51,2076605.6795049624,52.997489067186955,False,4590.845532955556,Real Estate,43553.98248114352,24619.613387927184,Often still enjoy education step.
2022-03-20,8b122821-747b-4747-ab86-00c50913580f,26,1147695.2980651571,42.06262509847684,False,5278.0514780342455,Real Estate,46145.37415564293,43622.81914960756,Own color serious capital real ok.
2022-09-08,51659b3a-ca53-4d8d-bd5d-d32baaa07ac7,50,3607874.4212387237,28.00465287465205,False,9608.687144048665,Cryptocurrency,33962.80433184902,14062.578125348968,Despite toward foreign where detail improve.
2023-03-31,fb73a006-3d0e-49c6-83ff-48348bfd515d,18,1341056.723599814,84.04104937033861,True,9000.195784964211,Bonds,33936.768591811604,13151.470143699788,Staff data either gun inside.
2022-10-06,3a0f9cfc-768f-4116-982d-8860d8742b67,66,1739526.037259309,85.86681903793952,True,3090.92421015795,Bonds,22961.16950483629,46820.39945580153,Someone result property gas stock difference.
2021-12-06,a9cb28ee-1e33-4f15-882e-e8464302db04,29,2170826.8988741483,18.68788692911646,True,8205.704501597655,Bonds,46452.883081227636,5195.450460297952,Standard site relationship remain bag spend concern.
2021-09-28,15faf336-be59-4760-80ba-9fc483dfbc41,18,2082452.6534086606,30.963777893647283,True,7637.0789307308905,Real Estate,37055.84077882284,18278.62071034898,Arm center feel guess state.
2021-10-20,f937c2b0-d035-453b-aea4-7a0951cf1452,61,2761443.6835002666,61.3484982959394,False,9911.722181737841,Real Estate,12920.067360652343,45895.75064858859,Stay down lead seat much fear send.
2021-12-26,e15a68c8-4946-428f-8148-c5d756beb789,51,1572051.5062491607,0.6667004696722545,True,724.4060647626346,Stocks,8511.72222936001,21043.54655250508,Before possible beyond point available among beyond.
2023-07-13,dfe9af16-afa9-4f7b-ac1f-6e0cb8a4e696,20,946958.4624822614,52.81394768331954,True,2093.2861865724376,Stocks,18134.229270358297,28535.874792498824,Another project space center out order keep.
2022-08-12,dd210429-59fc-43cd-a02d-652ae8759eec,49,4678223.404116643,21.888098156752644,True,5061.949910878208,Bonds,26525.663205008448,9088.989900814297,Blue cultural per eat door.
2022-07-21,3613eb99-70df-459e-9ce1-b46c91d0e915,43,3560553.0342583894,29.056686144658862,False,8935.872653023393,Bonds,11264.586700296795,35877.664968195626,Response down form reality.
2023-04-19,f9c20deb-9c3b-426f-bb82-3e048c1f5028,42,673433.3770848885,49.41395619087471,False,4635.749502634236,Mutual Funds,23404.838300738822,28110.85112190519,Art development price force police trip.
2021-12-18,f5b5c1eb-1b6c-41a7-873c-a16d3092e6ff,65,330793.97898220754,45.616936181666055,True,5240.323231886266,Real Estate,47573.94405244983,23970.177523242135,Account we expert back beautiful along.
2022-10-08,c2eace07-6bd0-4794-aa4d-0cb790d0229f,34,4583511.318511487,19.802710476996978,True,2892.1529080393766,Cryptocurrency,21001.41688354813,38382.99626823206,Drive star smile least this future form else.
2021-12-05,c2348567-2eb9-432a-8457-9ea8facaab5a,63,1428733.966104698,7.755450773379002,True,9245.408592578768,Real Estate,49495.14610456451,18204.702478325296,Describe agree allow later out smile.
2022-09-05,25253012-1aa4-414f-9b05-a8362f934e92,60,2995993.8365856055,94.7718045174646,True,5291.212915872931,Cryptocurrency,32780.459858861694,15204.099334517092,Plant total behind nation high development.
2022-03-31,d8415bf5-9614-49f4-8303-8ea3140e8e24,37,4957920.330773531,27.710431107266874,False,5873.670234966738,Stocks,17803.437606086005,31210.599541430915,Peace control gas other mother night adult.
2021-12-16,8cf27f97-b776-45d7-a41c-6c9cdbd2a336,35,123043.99954555945,21.512002638326056,False,957.0944451694079,Mutual Funds,27744.628813364503,2940.5951478822903,Six financial factor similar already.
2023-07-22,b838a3a8-cb80-4ae8-b127-355598b9fe77,76,4696101.377491209,64.35981260672911,True,2170.535637145178,Mutual Funds,18614.73511287139,7210.445420794331,Hit situation marriage during generation party firm.
2022-11-12,54d794d0-23cc-4031-a68e-a5aaea516c55,74,3911927.637546484,35.091019016133394,True,431.72674999551873,Real Estate,32947.410565422266,6574.486811190797,Really card college specific.
2023-02-03,6cffffed-8f7f-4b99-b6a2-8893d16d8217,63,2575631.7410517232,1.7237025483719859,False,2585.362907964925,Real Estate,19000.88174102268,38038.96530973021,Story treat wind since wind difference apply.
2022-01-25,b80aa09b-0996-4267-bd06-dcec919612d0,39,3149904.790673862,27.21172801639019,False,1157.6678177899742,Mutual Funds,48323.11719845106,23010.330881590693,Process since section.
2022-03-23,dcca91f0-a861-4a27-9c23-9755ea6cd797,35,2623498.4657713906,57.91722382167009,True,3852.9693593790143,Bonds,42486.63250862957,30179.70137726635,Right something series exactly ability.
2021-12-29,7ccc4bad-80f8-4be4-b0f7-8dbdb8664853,44,356035.9702912884,64.76244050941847,False,5043.47557128659,Mutual Funds,4656.535919862887,7895.981039935052,Pay American goal stop there tell.
2021-12-20,be590355-9f20-4c48-8cab-2e97850cd5c4,65,79218.70433737867,5.553491069701688,True,7239.904689146724,Mutual Funds,28432.025027134383,23873.09222548992,Per man sometimes military.
2023-08-15,a8fedc7f-1aab-449f-a870-6044a1d7cbea,63,4144180.8888095613,44.9975844516347,False,3063.0557773467194,Real Estate,45544.91158569896,36298.8810525216,Produce sure under even stuff.
2021-10-27,43972f5c-7857-49d3-a35d-30adb5ccd5c1,50,3386632.0460067005,48.98765342814555,True,8737.080019201474,Mutual Funds,38414.88089961343,40883.22275917222,Operation floor lose operation.
2023-06-18,6312cb86-d799-4384-850f-04ed4a48a557,41,3234735.675972437,98.82123613599916,False,4272.401443875047,Bonds,46495.77102637034,20087.839859332656,Will watch glass consumer.
2023-06-27,f8524f82-838b-4b09-b016-23da622e9507,40,2072646.065370513,68.30251092862379,True,5361.8269746466685,Stocks,6288.471689626505,24275.615538375434,Deep economic last can sister together dream describe.
2022-09-08,75f51671-b090-49aa-908c-54feaed1d310,33,1498281.2634997887,30.230215488632993,True,7176.406055983234,Real Estate,23594.895241147566,7969.669114540415,Discuss financial community.
2022-06-12,d75f0f3e-083a-437b-a8d6-aefee0d7a4f8,50,33100.13862858434,76.87005392939847,True,8468.819893526825,Real Estate,19098.902595629028,44331.76104384031,Particularly single send remain.
2023-07-28,428ae97d-a588-4586-9a66-b3d12461f587,25,851823.0770354483,46.04016425481743,True,4916.158875497963,Real Estate,18092.137593589337,7694.47487912877,Test north smile.
2023-02-03,0ec58525-f2e3-4ee3-806e-53072a57c799,71,470710.0741867123,54.39143838182714,True,3665.7461433803865,Cryptocurrency,11468.107263971287,34579.43927633874,Then avoid short score someone industry.
2022-08-29,c21e894a-b020-49cf-bd32-cea93fcb15f6,72,4902840.377667136,42.13735586757018,False,234.74571630947787,Bonds,33439.16082492692,29131.20173786704,Try increase public short gas continue western.
2023-03-03,93d6df06-bd6b-4ffc-bacf-c6215bd89d6f,39,2662545.7363063223,80.08255780375423,True,8947.234078784973,Stocks,38225.61476000807,29605.37396175513,Present lot face also.
2022-06-20,22f88c2a-2ab7-452b-b7ea-4d656ee1d34c,54,904240.5335776927,62.58708153885102,True,3520.501817620763,Cryptocurrency,49148.64472444992,49168.718561319976,Hear imagine choose late book.
2022-05-16,bdb2b9c1-a03c-49f1-b94d-5e28e5df3b90,31,2311975.1391017796,49.75404838640627,False,9170.481664952358,Bonds,27255.38328544456,5504.6503355283885,Century left report up Congress just factor.
2022-08-09,5d5c18da-cf80-4f99-b46d-b8ac318cb938,62,1483858.3240429345,15.838312492206253,False,7379.776749030494,Real Estate,46647.222038263746,1262.8063865943425,Even safe this million hotel ok.
2023-05-07,a62141a9-52ec-483c-b58a-91c540c5ec92,23,1987032.1838074469,59.88746825080321,True,5045.251046495905,Mutual Funds,16362.097473413669,36041.36155338017,Tell short respond action less require.
2022-08-22,e10bff48-cd9a-4d07-8497-4dc523df1ae4,73,2266577.8126976984,50.78205519490514,True,6130.874425748483,Stocks,17244.849437890887,16168.955909325694,These how blue else gas party western.
2022-03-09,fdcce015-aecf-47ce-b3c1-13d2434873dd,29,3032661.9253035276,77.57025842280231,False,2134.671203620136,Bonds,41566.64216019048,7034.508255105668,Base feeling go skill agent possible.
2022-03-21,0b2125b2-2362-4c41-b751-963b0b6024cb,60,583385.4399350653,99.270445329925,False,5368.69232953865,Stocks,23450.272857121687,43914.75824364371,Member phone indicate culture to make four.
2022-01-04,db8b376d-7a80-41ea-b830-669569c78db0,73,3143124.4039350958,40.5616648903016,False,9759.212345038013,Cryptocurrency,24168.326510110997,21135.73212208471,Range focus financial of.
2021-09-18,4fe5a0d1-bba1-4c06-97d3-e82a11f6e2f1,55,3336633.9038160145,48.202268084104716,False,9625.827674104772,Bonds,46539.7323463637,43043.009249345254,Organization may surface fly.
2022-08-15,51a066bd-ab35-44b6-811e-a53077a9077d,77,3409833.631873462,11.629461332641577,False,2212.6467423402228,Stocks,2295.3234432712875,45253.306454495054,And machine beautiful base fear after situation.
2021-09-20,5123b429-0672-4262-a334-064c6034b2f0,40,2054117.7905536355,90.42364298938377,True,6998.983332788117,Real Estate,15857.797476840984,41695.54626383057,People south teach seem dog raise.
2023-08-15,d1811716-1156-4a5b-bad4-fc3a6a007fe1,43,3355182.6686971937,0.3514354815548959,True,5410.422817467831,Stocks,37774.92727273755,5083.2766914787035,Something decade cup.
2022-07-16,78e059a0-ddc7-4406-a2bd-c320744a1ecf,26,4178904.766381858,89.62408272730579,False,9647.469593171218,Stocks,26877.671040662215,26762.84173621795,Structure at boy.
2023-03-28,4eb7e8cf-1e29-4502-8120-56298405626f,66,2284923.280001821,73.8972040866851,False,2075.934275126537,Cryptocurrency,45936.95138950762,8657.338576470633,Government bed only month structure.
2022-11-16,6f0fa981-b538-4469-bc4a-59f7f1ba6011,47,4502258.495307645,84.13549341986865,True,2855.8636219606756,Cryptocurrency,4389.840094208275,28291.315760689304,Expect industry loss put unit new between.
2022-06-22,ca66c8ab-e723-400b-97f6-80b7d93da669,57,885344.5768353984,62.83498135152114,True,1270.7459300091148,Bonds,22697.9219545949,11502.778600573583,Player until daughter summer hair meeting she.
2023-02-19,868556c9-238f-461a-b598-d23eb17b7728,49,4615048.388053342,44.668913623530585,False,3984.434368663099,Bonds,48035.76484697926,19842.617020001428,Simple case close low color role.
2023-02-28,3b61b014-fea2-452d-9c3b-320df20a3282,76,4583990.367753754,32.041626426793734,True,5604.438074808196,Real Estate,16831.330241793064,9292.734623602488,Expert management risk during room organization.
2022-02-12,fba17468-6338-45c6-86ea-771e5ffc6ba1,64,4730233.945453324,51.43743930071535,False,720.6746596049043,Stocks,36589.90309931621,40363.8805183933,Sometimes brother guy peace forget.
2023-01-16,1aa13e64-b437-4812-8aad-3029c70deb67,45,455593.0785275301,40.23777360032872,False,7343.259034103102,Real Estate,47237.945296278485,34777.83737554312,Risk surface charge property.
2022-08-18,339e90fe-c427-4477-9043-aae48e91bc29,42,2241359.1681098007,72.46058702344658,False,4824.957313432486,Bonds,41975.46163943449,18960.59763136929,Finally again finish month evening still.
2022-05-15,9ce71725-913b-4af6-acd9-b953d5c17db5,75,4552408.068782697,73.52438725072095,True,6465.218285785468,Mutual Funds,21872.39557676058,40067.549862470165,Pay fact across action for.
2022-02-28,f8e37735-9a7f-4c47-9d93-73ba848a37ed,57,728308.4116624733,76.70079982031531,False,5242.377799752034,Stocks,43520.00099269046,15972.202973194902,Want media rock the.
2022-11-25,e9bcf7ca-4761-40f0-8664-d197bec6103e,43,504971.4967502243,28.20985820994747,True,2409.53459387979,Cryptocurrency,23490.197561364195,44929.36377932723,Our even probably pattern people decade effect once.
2021-10-20,90311bb8-0ac0-4eb0-9fe8-c51b37739660,49,1542160.9625630267,22.910914330831133,True,3401.623189340274,Cryptocurrency,48228.14246183104,37709.65652919755,Table color fire front adult recognize.
2022-07-15,5b2de982-6c0e-4304-942d-e81a354e8e4d,64,2949065.328653544,78.90111531281792,False,3134.3007757539676,Stocks,49606.07760451183,41566.00038221622,Ok son create player continue including natural.
2023-04-17,a5484c10-59ba-413c-8b34-ebd2f6e865cd,74,4920425.988652966,80.47029386884932,False,5283.475877409512,Cryptocurrency,18242.147614181467,37157.99728584273,Wear support act leader heavy without almost business.
2022-11-23,d74901bb-808d-48c2-9669-2f36cd345d9d,21,1086202.2737290724,50.24956553690701,False,3338.069344122873,Bonds,22132.26753277681,2613.4137643162526,Wrong owner care give.
2023-04-20,eaadb93f-7d73-4875-8073-6a9a829dac85,60,474251.08543023857,69.11225169842189,True,4633.795295615226,Bonds,23129.884089619634,15851.317634988842,Some trial behind summer everybody discover scientist far.
2021-11-22,f098466c-3b3c-4a44-b048-2c3f42f61ea6,61,132594.5145751951,45.304511366642075,True,5810.343149794614,Stocks,47994.479118628464,1923.4839759693564,Myself message argue some.
2021-09-20,fef9d697-f36e-40fb-8059-7e0b1a65dfd8,52,4146140.382650519,71.8201869497891,True,2191.0216632098854,Bonds,43591.52860484056,17919.964249433437,Me option myself specific from term dog prevent.
2023-06-01,17c912d7-8e9b-4dcc-b39b-22b6aeee8602,32,3063800.4441158217,19.8262929583664,True,386.8155511726216,Real Estate,3198.28000848429,6270.623663543143,Shake Congress draw turn.
2022-01-10,d060571e-814d-4ecc-b25b-8b0d27f94a5d,66,2448135.3379499926,54.46662547762809,False,4036.7650267004924,Stocks,28632.609094302003,23249.922836431204,Include finally ball serious mouth meeting sport amount.
2022-12-24,d507f779-8c0d-4a90-9e57-fb560c182e98,53,4728306.098943163,76.93410774320822,True,7616.58506498466,Cryptocurrency,49422.202158624874,31903.871193063387,Really citizen consumer building data against child.
2021-09-08,a8b4150c-9878-4aa8-88f3-feac2f0eab55,20,1480518.4423178793,60.367145268359536,False,2914.1795032787954,Stocks,41356.40372844356,30584.99979315895,Stand stop pick identify.
2022-09-01,50442cd2-12fa-4dc1-964a-cdd7f86448a9,56,863846.7263045874,54.50557718701917,False,3923.7890749905773,Real Estate,46922.13428720456,22039.257382623953,Wide certainly fact interest relate can.
2022-12-24,f606e4c6-c445-493a-a017-639e152394bd,70,3909283.997419417,46.59325933685313,False,639.0953651943603,Bonds,48103.76568474559,33823.355801651356,Interest within staff dinner free energy.
2021-12-14,398671a2-6540-4c74-b6e2-8bdac594aad0,31,3839717.0727068787,14.859922751943799,True,9279.9697107988,Real Estate,11227.148349197927,38437.28018279948,Baby list again few.
2021-12-09,70ece3da-8ccc-4e30-a320-17d3b95cd110,30,2818616.953596402,18.75192247226837,True,9631.372039560914,Cryptocurrency,34413.93969262389,13575.13923894113,Most police others.
2022-06-17,49caf999-dcf6-4156-bb82-474eea686264,74,3922517.1283159857,27.947323644239418,True,3535.7473280533786,Bonds,7512.8709449165235,1646.620027396365,Pattern she firm individual performance detail.
2023-01-01,07cf9d97-9b62-4e9e-ba12-790d33267f5b,22,1563011.0366838977,65.00933151868789,True,4952.88457050509,Mutual Funds,17088.826853633836,16879.776836425124,Store likely receive science history week continue common.
2022-02-22,e212bf23-e5d6-43d7-ae07-b756c73792a8,43,172170.53002931058,61.9192681074022,False,8265.147117424982,Stocks,42315.87542454035,41015.12438849787,Still including old thought should figure late.
2022-12-25,6433df9d-ce5b-4654-a8d0-64f3df5593a5,75,2231760.1739257597,82.04200179840798,True,9175.434133384111,Stocks,37933.165856635074,42608.654997147365,Often practice learn must direction.
2023-05-28,c4975c6d-11cc-4c33-bc04-121d922c2820,66,3887381.958335977,45.474955451888256,False,7989.130804307888,Real Estate,43824.631777884024,16930.617035042866,Message often anyone.
2023-08-27,5d4629f2-6295-42db-8ed3-1f0574051792,30,2610800.574543689,74.56478302168755,False,9834.653914157147,Stocks,33981.47536242895,12499.262077837557,Trip grow human there skill.
2023-03-27,de6845ef-abef-4c0e-b980-5a306964a913,41,1644092.7814794015,81.76801486883419,False,5132.957308979036,Stocks,14037.183518633157,26608.679420687935,Possible four seem store style outside.
2022-04-18,18857e4a-32bb-47cc-9de5-a3f618dd7e72,57,4439552.001163463,55.56690194931069,True,7939.537864803729,Bonds,31420.095018695378,38575.700108237994,Federal employee concern same.
2022-10-30,a33e3d42-5e63-4b40-8cc9-1ab744258eed,42,2599012.6433198443,87.46606108427967,False,123.2583893897801,Mutual Funds,20679.80738573044,7552.582159664562,Big either political produce hand data.
2023-08-18,14c12eab-db12-4a42-b98e-6464d4b432c1,44,738884.0427592283,59.245484924491265,False,3421.8282321250895,Bonds,24335.477706884976,19273.752551048427,True a center meeting position.
2022-12-17,d9157378-6b32-48d0-8807-a53fbca1ac8d,22,410216.0043496902,89.05228238344546,True,2778.801613128306,Bonds,15476.02847092535,15875.483419886135,Forget fast once look turn.
2022-05-30,14bb1eca-9bc1-4c19-bf54-001a5c3f64c8,76,3301428.408096329,9.98492639532974,False,7513.80855565192,Cryptocurrency,43782.325079401766,32233.762716422956,Market military whatever.
2022-11-02,3b78467d-4433-4be6-8cec-9cc3ec2bd481,28,4735896.201204087,5.671450060683158,True,2865.49347325027,Real Estate,29771.48592337713,45379.210062379876,But century across.
2022-10-11,3ba67054-6b17-4dad-bddb-2e7e61396c18,80,619397.6332555634,1.9010532799434987,False,8079.423563391809,Stocks,28906.024442901857,33117.51832832814,Teacher leader word close herself laugh.
2023-02-28,945ca5c1-a7ad-4b3b-a1c0-6372804c5f76,44,4179629.0505018197,17.3081844250937,True,6080.784777713136,Mutual Funds,35236.39726280731,32407.122734895027,Anyone both letter feel likely three rate.
2022-12-30,2c9ad990-8f54-43a3-ba27-9873dadd0642,50,2484736.0940848147,68.76522111642129,True,3323.3910646843033,Mutual Funds,19440.414190263138,25429.172407915157,Drop final town boy unit sing.
2022-04-24,64f7c8fd-c2a5-40d7-bd75-cb9f49b9e7a9,76,2228204.1338252057,90.74865943398142,True,6902.023294615496,Cryptocurrency,13627.692494616054,47318.884839404804,Interest specific guy piece would.
2022-11-14,a6590637-f2e1-4a3b-b856-7a650faad045,69,1678905.3662771317,20.897712563951366,False,3212.2181004125123,Bonds,9937.410767956737,33146.138673493915,Would can forward financial PM head how.
2023-06-04,90000bd1-62dd-4354-a80a-5f5cd191d4fb,34,226443.01072916706,10.695314969255666,False,2637.916305064561,Mutual Funds,48390.31591652139,25956.23147782254,Everyone deep hope much.
2023-04-28,f19cfe7d-651e-4839-aac9-964104ea81fd,40,1162683.1611642058,25.73914920644682,False,6732.363149466768,Real Estate,2903.0623191076484,1852.1749670109243,Off financial memory attorney car.
2022-02-05,dd057718-9555-4e17-89fb-b97fdb520395,61,3768815.916173912,80.66824167825575,True,1347.2979569768104,Mutual Funds,3385.3912548741573,26395.242970150593,Experience television maintain church.
2022-07-08,90a57478-1ba7-4f02-b18c-91378d1a51bf,46,4867421.188711256,92.62461540790467,True,666.784874591812,Bonds,43220.40917616324,5579.933928460364,Story central report way first image.
2022-06-18,b8b94565-4325-467b-8b13-34d2e86d87af,65,3917818.6109778737,57.424232419268094,True,1984.9524388053783,Stocks,41866.91208205626,17812.066730274146,Indicate street improve throughout either I.
2023-02-17,11769db1-d653-4223-978e-ccbfecc0b4fe,37,1661760.1008073473,48.305068422045395,True,7094.441463723315,Bonds,38108.7392398838,13528.10638667765,According center beyond to family arrive.
2022-04-07,8169bb7f-c49f-4bff-8fa4-28ae2fab9a82,46,3895741.3114615483,3.883346648150754,True,256.36894257228255,Mutual Funds,14690.35376820811,24235.339824582516,Gas technology bed particular.
2022-10-12,7b4ed425-254c-4b1b-96ff-8bb795ae4f7e,23,4560749.227342551,87.5056074197477,False,5659.008556118919,Stocks,10701.93120009717,10775.71996818136,Political line five tend effort.
2023-01-08,02f38b58-a994-45e1-bf41-6e9c47198f16,68,1286930.7975174037,27.227461982513045,True,3745.1322591407534,Cryptocurrency,47220.3534935409,12169.349247875292,Sit fall question side travel summer.
2022-04-13,d2d275cb-6753-45ba-afa2-36bdebd4ba05,22,1687157.889076531,17.8502599306384,False,4956.553645110006,Real Estate,33269.08251758228,36461.170854721415,Good respond section even national government prepare.
2022-10-16,8e0d30e9-a96a-46a7-a9fa-eec3f7048f52,35,4186847.302276973,97.14519583774192,False,9591.625449243344,Stocks,30034.284086284424,16310.025523662878,Mouth environment certain.
2023-02-01,00898ba6-dfb6-4bcb-af4b-4add7598a902,49,3025650.5057236487,59.24165889796811,True,896.9397870918032,Cryptocurrency,21854.083467232987,46979.80689944906,Accept popular election man.
2023-05-13,0b8c5a69-3be4-456e-8c7c-72468d729ee2,19,576242.8716502406,78.4112997033102,False,5033.021123915601,Cryptocurrency,3703.435086401596,34463.0708351797,Down Mrs option carry section wife particularly last.
2023-07-26,b3143afc-8955-4ba5-aef8-6755e188861d,25,3612919.8615912176,78.98581246947181,True,9590.22109006056,Bonds,41865.798040181275,27504.611650781466,Life standard provide truth range.
2023-03-17,740f2c3e-50e8-4540-8022-d3217e01676e,77,1182665.9128703703,5.545276392543375,True,3064.899799666617,Stocks,12186.854083282167,16036.884400347124,Bag billion heart type government.
2022-10-01,1ba6f359-de99-4845-b7d7-2451ea444698,23,1752735.9471012321,26.374979043062265,False,6691.661240617814,Bonds,18632.384298726956,20671.905302373856,Old join reach network.
2023-06-26,1cb6a96d-38bd-4162-b5ea-e1dbd76db045,53,4691144.068903119,94.75572253706767,True,8986.782755123299,Cryptocurrency,18054.97419280067,29299.797297195833,Blue white under Mr once newspaper car.
2022-02-21,ebc49f23-e0bd-40be-8c66-4f18330afe64,69,2474098.4678779077,40.17449358383251,False,915.3556074627717,Bonds,10441.072985103672,10390.105920399488,Through pressure after action.
2023-08-06,06a4bda2-7f0c-44bb-b59b-aec4dade5a10,80,2331202.9160963716,59.581840243777194,False,7272.581293229042,Mutual Funds,14945.953122146857,44217.000914192424,Deal hour these lead with guy.
2023-06-11,36265cd5-4544-4216-83a7-232d808acdf7,30,1758027.6168988529,76.17278604895682,True,8210.214186407546,Mutual Funds,21401.41128411511,9763.758785023974,Lay which issue political.
